id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_score
tm1000551,Namaste Wahala,MOVIE,2020,Not Availavle,106,"['comedy', 'drama', 'romance']",['NG'],5.1
tm943808,Guillermo Vilas: Settling the Score,MOVIE,2020,Not Availavle,94,"['documentation', 'sport']",['AR'],7.1
tm975616,The Beginning of Life 2: Outside,MOVIE,2020,G,92,['documentation'],['BR'],8.0
tm373471,90 ML,MOVIE,2019,Not Availavle,125,"['drama', 'romance', 'comedy']",['IN'],3.3
tm946795,Citation,MOVIE,2020,Not Availavle,151,"['thriller', 'drama']",['NG'],6.1
tm813936,Adam Devine: Best Time of Our Lives,MOVIE,2019,PG-13,58,['comedy'],['US'],5.9
ts88166,Nailed It! Mexico,SHOW,2019,TV-PG,33,['reality'],['MX'],6.2
tm918258,Dogwashers,MOVIE,2020,Not Availavle,107,"['crime', 'drama', 'comedy']","['AR', 'CO']",5.8
tm1047951,Small Chops,MOVIE,2020,Not Availavle,98,['drama'],['NG'],3.0
tm493556,Kaagar,MOVIE,2019,Not Availavle,129,"['crime', 'drama']",['IN'],6.2
ts221472,Valentino,SHOW,2020,TV-14,37,['comedy'],['EG'],5.2
tm460411,Stunt School,MOVIE,2019,Not Availavle,95,['comedy'],['TR'],4.4
tm816432,Bypass Road,MOVIE,2019,Not Availavle,137,"['thriller', 'drama']",['IN'],5.4
tm1020701,La Vocera,MOVIE,2020,Not Availavle,82,['documentation'],['MX'],7.2
tm839479,Fan Girl,MOVIE,2020,Not Availavle,100,['drama'],['PH'],6.6
tm828570,Ahaan,MOVIE,2019,Not Availavle,81,"['comedy', 'drama']",['IN'],7.0
tm466850,Ricardo Quevedo: los amargados somos más,MOVIE,2019,Not Availavle,58,['comedy'],[],7.3
tm835445,Deon Cole: Cole Hearted,MOVIE,2019,Not Availavle,69,['comedy'],['US'],6.9
tm1004219,Who's the Boss,MOVIE,2020,Not Availavle,105,"['comedy', 'romance']",[],5.7
tm435327,27 Steps of May,MOVIE,2019,Not Availavle,112,['drama'],['ID'],8.0
tm435836,Mere Pyare Prime Minister,MOVIE,2019,Not Availavle,104,['drama'],['IN'],6.8
ts222687,No hay tiempo para la vergüenza,SHOW,2019,Not Availavle,43,['reality'],[],5.8
tm674135,Brother in Love,MOVIE,2019,Not Availavle,115,"['comedy', 'family']",['TR'],7.0
tm938434,All Because of You,MOVIE,2020,Not Availavle,101,"['romance', 'comedy', 'action']",['MY'],3.9
tm912415,Urzila Carlson: Overqualified Loser,MOVIE,2020,Not Availavle,62,['comedy'],[],6.3
tm992712,From Stress to Happiness,MOVIE,2020,PG-13,60,['documentation'],[],6.3
ts298837,Badanamu Stories,SHOW,2020,TV-Y,10,['animation'],[],5.6
tm475638,Luccas Neto em: Uma Babá Muito Esquisita,MOVIE,2019,Not Availavle,75,"['comedy', 'family']",['BR'],3.0
ts251607,Word Party Songs,SHOW,2020,TV-Y,4,"['animation', 'family']",[],3.6
ts213611,Bangkok Love Stories: Plead,SHOW,2019,Not Availavle,42,['drama'],['TH'],7.2
tm483511,Jai Mummy Di,MOVIE,2020,Not Availavle,103,"['comedy', 'drama', 'romance']",['IN'],3.7
ts101042,The 43,SHOW,2019,TV-MA,66,"['documentation', 'war']",['MX'],7.1
ts269280,Kings of Jo'Burg,SHOW,2020,TV-MA,53,"['crime', 'thriller']",['ZA'],5.0
ts255418,Bad Boy Billionaires: India,SHOW,2020,TV-14,59,"['crime', 'documentation']",['XX'],7.9
tm830151,One Day We'll Talk About Today,MOVIE,2020,Not Availavle,121,"['drama', 'family', 'music', 'documentation']",['ID'],7.4
tm1026240,Perfume Imaginary Museum “Time Warp”,MOVIE,2020,Not Availavle,53,['music'],['JP'],6.5
tm838007,Dolly Kitty and Those Twinkling Stars,MOVIE,2019,R,120,"['drama', 'comedy']",['IN'],5.5
ts237556,The Unremarkable Juanquini,SHOW,2020,TV-MA,29,['comedy'],['CO'],4.3
tm873357,Mariposa,MOVIE,2020,Not Availavle,117,"['comedy', 'drama', 'romance']",[],6.9
tm1062350,Kedibone,MOVIE,2020,Not Availavle,94,['drama'],['ZA'],4.5
tm457296,Kevin Hart's Guide to Black History,MOVIE,2019,PG,60,['comedy'],['US'],5.5
tm982569,London Hughes: To Catch A D*ck,MOVIE,2020,Not Availavle,60,['comedy'],['US'],4.7
tm840208,Jeff Garlin: Our Man in Chicago,MOVIE,2019,Not Availavle,58,['comedy'],['GB'],5.9
tm840236,Milea,MOVIE,2020,Not Availavle,99,"['drama', 'romance']",['ID'],6.1
tm844978,Guatemala: Heart of the Mayan World,MOVIE,2019,Not Availavle,66,['documentation'],"['GT', 'UY']",6.6
ts45322,"Wait, My Youth",SHOW,2019,TV-PG,36,"['drama', 'romance']",['CN'],8.0
tm849599,Furtive,MOVIE,2020,Not Availavle,84,['thriller'],['AR'],5.1
ts257243,Voices of Fire,SHOW,2020,TV-PG,37,"['music', 'reality']",['US'],6.8
tm981475,Illegal Woman,MOVIE,2020,Not Availavle,119,"['drama', 'crime', 'european']",['ES'],6.1
ts89740,The Defected,SHOW,2019,TV-14,42,"['drama', 'crime']",['HK'],7.4
ts256134,Country Ever After,SHOW,2020,TV-PG,24,"['reality', 'music']",['US'],6.4
tm862830,Seriously Single,MOVIE,2020,Not Availavle,107,"['comedy', 'romance']",['ZA'],4.4
tm971819,Four Sisters Before the Wedding,MOVIE,2020,Not Availavle,116,"['comedy', 'drama']",[],6.2
tm915354,Girl's Revenge,MOVIE,2020,Not Availavle,81,['drama'],['TW'],5.7
tm881575,Velvet Colección: Grand Finale,MOVIE,2020,Not Availavle,82,"['comedy', 'romance']","['US', 'ES']",7.2
ts218000,Dollar,SHOW,2019,Not Availavle,41,"['action', 'drama', 'romance']",['LB'],6.6
tm848261,Aaviri,MOVIE,2019,Not Availavle,113,"['drama', 'thriller']",['IN'],3.5
tm454431,A Home with a View,MOVIE,2019,Not Availavle,92,"['comedy', 'drama']",['HK'],5.9
tm982018,A Trash Truck Christmas,MOVIE,2020,G,28,"['action', 'family', 'animation', 'comedy']",['US'],5.5
tm1015303,RattleSnake: The Ahanna Story,MOVIE,2020,Not Availavle,135,['drama'],[],4.7
tm813231,The Bling Lagosians,MOVIE,2019,Not Availavle,97,['drama'],['NG'],6.4
tm835414,Sitara,MOVIE,2019,Not Availavle,128,"['drama', 'animation']",['IN'],8.0
tm823459,Léa & I,MOVIE,2019,Not Availavle,84,['documentation'],['US'],6.5
tm832463,Mundina Nildana,MOVIE,2019,Not Availavle,106,"['drama', 'romance', 'comedy']",['IN'],6.2
ts252695,Bookmarks: Celebrating Black Voices,SHOW,2020,TV-G,7,['family'],['US'],5.0
tm836449,Tuna Girl,MOVIE,2019,Not Availavle,89,"['drama', 'comedy']",['JP'],6.1
tm832844,Mo Gilligan: Momentum,MOVIE,2019,Not Availavle,64,['comedy'],['GB'],6.3
tm898322,This Lady Called Life,MOVIE,2020,Not Availavle,120,['drama'],['NG'],6.7
tm925702,Andre and His Olive Tree,MOVIE,2020,Not Availavle,104,['documentation'],['SG'],6.7
tm472999,Guddiyan Patole,MOVIE,2019,Not Availavle,127,"['comedy', 'drama']",['IN'],7.0
tm925186,Santana,MOVIE,2020,Not Availavle,106,"['action', 'crime', 'drama']","['ZA', 'AO']",3.8
tm852728,Hunter in the Blue Side of Manchester,MOVIE,2020,Not Availavle,89,['drama'],['ID'],5.7
ts283159,A Perfect Day for Arsenide,SHOW,2020,TV-MA,23,"['drama', 'romance']",['HK'],5.0
tm846630,Tarung Sarung,MOVIE,2020,Not Availavle,115,"['drama', 'action', 'sport', 'thriller']",['ID'],5.9
tm813929,Gold Statue,MOVIE,2019,Not Availavle,145,"['drama', 'comedy']",['NG'],6.2
tm475815,The Zoya Factor,MOVIE,2019,Not Availavle,134,"['romance', 'sport', 'comedy', 'drama']",['IN'],4.3
tm683841,"Hello, Love, Goodbye",MOVIE,2019,Not Availavle,118,"['drama', 'romance']","['HK', 'PH']",7.3
tm468824,Super Monsters Furever Friends,MOVIE,2019,Not Availavle,58,"['fantasy', 'animation']",[],5.7
tm474647,Hot Gimmick: Girl Meets Boy,MOVIE,2019,Not Availavle,119,"['drama', 'romance']",['JP'],4.4
tm854786,Yeh Ballet,MOVIE,2020,PG-13,117,['drama'],['IN'],7.5
ts222901,糖糖Online,SHOW,2019,TV-MA,24,"['drama', 'family']",['TW'],5.4
tm973704,Andhaghaaram,MOVIE,2020,Not Availavle,171,"['thriller', 'horror']",['IN'],7.6
tm467735,Liss Pereira: Reteniendo Liquidos,MOVIE,2019,Not Availavle,59,['comedy'],[],6.4
ts250872,Southern Survival,SHOW,2020,Not Availavle,29,['reality'],['US'],5.2
tm676905,Hire a Woman,MOVIE,2019,Not Availavle,109,"['romance', 'comedy']",[],7.1
tm844201,Super Monsters Save Christmas,MOVIE,2019,G,24,"['family', 'animation', 'fantasy']",['US'],4.8
tm437379,I'm Leaving Now,MOVIE,2019,Not Availavle,74,"['documentation', 'european']","['MX', 'US']",6.6
tm847805,Ludo,MOVIE,2020,PG-13,150,"['crime', 'comedy', 'drama', 'action']",['IN'],7.6
tm814652,Mallesham,MOVIE,2019,Not Availavle,131,['drama'],['IN'],8.3
tm813938,Mike Epps: Only One Mike,MOVIE,2019,Not Availavle,63,['comedy'],['US'],4.7
tm461532,Kill Me If You Dare,MOVIE,2019,Not Availavle,104,"['romance', 'comedy']",['TR'],4.4
tm820338,The 9th Precinct,MOVIE,2019,Not Availavle,94,"['crime', 'fantasy', 'thriller', 'drama', 'action']",['TW'],5.6
tm822502,Whindersson Nunes: Adulto,MOVIE,2019,Not Availavle,68,['comedy'],['BR'],7.0
ts218307,Styling Hollywood,SHOW,2019,TV-14,36,['reality'],['US'],6.6
tm839761,"Kalel, 15",MOVIE,2019,Not Availavle,104,['drama'],['PH'],7.2
tm468651,Kandasamys: The Wedding,MOVIE,2019,Not Availavle,98,['comedy'],['ZA'],6.0
tm474618,A Tale of Two Kitchens,MOVIE,2019,Not Availavle,29,['documentation'],"['MX', 'US']",6.5
tm474496,Mujeres arriba,MOVIE,2020,Not Availavle,100,"['comedy', 'romance']",['CL'],3.8
tm677904,2 Weeks in Lagos,MOVIE,2019,Not Availavle,107,"['romance', 'drama', 'comedy']",['NG'],6.5
tm476708,Kids on the Block,MOVIE,2019,Not Availavle,103,"['comedy', 'family']",['TR'],5.6
tm822210,Eggnoid: Love & Time Portal,MOVIE,2019,Not Availavle,102,"['romance', 'scifi', 'drama', 'fantasy']",[],6.1
tm949905,Asura Guru,MOVIE,2020,Not Availavle,120,"['action', 'crime', 'thriller']",['IN'],3.2
ts223121,Bangkok Buddies,SHOW,2019,TV-MA,40,"['drama', 'comedy']",['TH'],6.8
tm477403,Kaake Da Viyah,MOVIE,2019,Not Availavle,133,"['comedy', 'romance']",['IN'],5.1
tm935941,Horrid Henry's Gross Day Out,MOVIE,2020,Not Availavle,61,"['family', 'animation', 'action', 'comedy']",['GB'],5.9
tm863514,House Arrest,MOVIE,2019,Not Availavle,104,['comedy'],['IN'],5.5
tm922943,Beyond the Boundary: ICC Women's T20 World Cup Australia 2020,MOVIE,2020,Not Availavle,59,"['documentation', 'sport']",['AU'],6.0
tm439365,Bombairiya,MOVIE,2019,Not Availavle,108,"['drama', 'crime', 'comedy']",['IN'],4.5
tm927926,Dad Wanted,MOVIE,2020,Not Availavle,102,"['drama', 'family', 'comedy']",['MX'],5.7
tm818499,Revenge of the Pontianak,MOVIE,2019,Not Availavle,92,"['horror', 'romance']","['SG', 'MY']",5.3
tm476922,Wanted - Matloubin,MOVIE,2019,Not Availavle,90,"['comedy', 'drama']",['LB'],4.5
tm822272,Love for Sale 2,MOVIE,2019,Not Availavle,92,"['drama', 'romance']",['ID'],7.0
tm466854,Uriyadi 2,MOVIE,2019,G,119,"['action', 'thriller']",['IN'],7.1
tm845594,Irandam Ulagaporin Kadaisi Gundu,MOVIE,2019,Not Availavle,141,"['drama', 'thriller']",['IN'],7.2
tm530822,Carlos Almaraz: Playing with Fire,MOVIE,2019,Not Availavle,82,['documentation'],['US'],7.5
tm463217,Hamid,MOVIE,2019,Not Availavle,108,['drama'],['IN'],7.7
tm467116,Life Overtakes Me,MOVIE,2019,Not Availavle,39,['documentation'],"['SE', 'US']",5.0
tm879556,David A. Arnold Fat Ballerina,MOVIE,2020,Not Availavle,60,['comedy'],['US'],7.3
tm838022,Upstarts,MOVIE,2019,Not Availavle,112,['drama'],['IN'],6.7
tm468811,Mehandi Circus,MOVIE,2019,Not Availavle,135,['drama'],['IN'],7.3
tm812593,Feo pero Sabroso,MOVIE,2019,Not Availavle,90,['comedy'],['CO'],4.3
tm814953,This Earth of Mankind,MOVIE,2019,Not Availavle,181,"['drama', 'history']",['ID'],6.8
tm467955,Francesco De Carlo: Cose di Questo Mondo,MOVIE,2019,Not Availavle,61,['comedy'],[],6.3
tm846354,#FriendButMarried 2,MOVIE,2020,Not Availavle,104,"['drama', 'comedy', 'romance']",['ID'],6.9
tm373655,Sarvam Thaala Mayam,MOVIE,2019,PG,133,"['drama', 'music']",['IN'],7.6
tm981956,Spirit Riding Free: Ride Along Adventure,MOVIE,2020,Not Availavle,22,"['animation', 'comedy', 'action', 'family', 'western', 'drama']",['US'],6.1
tm842869,Fadily Camara: La plus drôle de tes copines,MOVIE,2019,Not Availavle,54,['comedy'],['FR'],5.7
tm918894,Anelka: Misunderstood,MOVIE,2020,Not Availavle,94,"['documentation', 'sport']",['FR'],6.4
tm675214,Mokalik (Mechanic),MOVIE,2019,Not Availavle,100,"['comedy', 'drama']",['NG'],6.2
tm852775,Amit Tandon: Family Tandoncies,MOVIE,2020,Not Availavle,72,['comedy'],['IN'],7.1
tm822167,The Panti Sisters,MOVIE,2019,PG-13,108,"['comedy', 'drama', 'romance']",['PH'],5.5
tm461427,15 August,MOVIE,2019,Not Availavle,124,"['romance', 'drama']",['IN'],5.7
tm464212,Antoine Griezmann: The Making of a Legend,MOVIE,2019,Not Availavle,60,"['documentation', 'sport']",['FR'],6.5
tm1041549,Dear Affy,MOVIE,2020,Not Availavle,126,"['romance', 'comedy']",['NG'],5.2
tm471802,Sur Sapata,MOVIE,2019,Not Availavle,128,"['comedy', 'drama', 'sport']",['IN'],7.3
tm837802,Luccas Neto in: Children's Day,MOVIE,2019,Not Availavle,81,"['comedy', 'family']",['BR'],2.5
tm849871,Death Can Wait,MOVIE,2020,Not Availavle,91,['comedy'],['CO'],4.6
tm825934,Super Monsters Back to School,MOVIE,2019,Not Availavle,23,['animation'],"['US', 'CA']",6.2
tm866495,Love Like the Falling Rain,MOVIE,2020,Not Availavle,86,"['drama', 'romance', 'fantasy']",['ID'],4.7
tm813423,Marjoun and the Flying Headscarf,MOVIE,2019,Not Availavle,84,['drama'],"['LB', 'US', 'NL', 'CA']",6.8
tm922407,Kilometers and Kilometers,MOVIE,2020,Not Availavle,129,"['action', 'drama', 'comedy']",['IN'],6.3
tm843345,Pinkfong & Baby Shark's Space Adventure,MOVIE,2019,Not Availavle,66,"['animation', 'family', 'music', 'fantasy']","['KR', 'US']",5.1
tm901961,One Take,MOVIE,2020,Not Availavle,85,"['documentation', 'music', 'drama']",['DE'],5.9
tm483103,Ali & Alia,MOVIE,2019,PG-13,105,"['drama', 'romance']",['EG'],5.0
tm898285,Love and Fury,MOVIE,2020,Not Availavle,93,['documentation'],[],6.6
tm924556,Maniyarayile Ashokan,MOVIE,2020,Not Availavle,110,"['drama', 'comedy', 'romance']",['IN'],4.7
tm976168,Gone,MOVIE,2020,Not Availavle,15,"['horror', 'drama']",['AU'],7.4
tm451269,Born Beautiful,MOVIE,2019,Not Availavle,96,['comedy'],['PH'],5.4
tm813075,To Be of Service,MOVIE,2019,Not Availavle,88,['documentation'],['US'],7.3
tm893510,What are the Odds?,MOVIE,2019,Not Availavle,92,"['drama', 'documentation', 'music']",['IN'],5.2
tm475254,"Sincerely Yours, Dhaka",MOVIE,2019,Not Availavle,134,['drama'],['BD'],6.9
tm976797,Fukrey Boyzzz: Space Mein Fukrapanti,MOVIE,2020,G,74,"['animation', 'comedy', 'family']",[],7.8
ts251929,DeMarcus Family Rules,SHOW,2020,TV-14,28,['reality'],['US'],6.4
tm873354,Si Doel the Movie 3,MOVIE,2020,Not Availavle,93,"['drama', 'romance']",[],6.5
tm852060,Grego Rossello: Disculpe las molestias,MOVIE,2019,Not Availavle,65,['comedy'],['AR'],4.5
tm907872,Sky Tour: The Movie,MOVIE,2020,Not Availavle,94,"['music', 'documentation']",[],5.5
ts223115,The Charming Stepmom,SHOW,2019,TV-14,46,"['family', 'romance', 'comedy']",['TH'],7.9
tm474721,Saverio Raimondo: Il Satiro Parlante,MOVIE,2019,PG-13,53,['comedy'],[],5.7
tm824855,Lola Igna,MOVIE,2019,Not Availavle,114,"['drama', 'comedy']",['PH'],7.2
tm851862,Mutiny of the Worker Bees,MOVIE,2020,Not Availavle,100,['comedy'],['MX'],4.1
tm944307,I'm Glad I Did,MOVIE,2020,Not Availavle,123,['documentation'],['TR'],8.4
tm510525,RK Nagar,MOVIE,2019,Not Availavle,110,"['comedy', 'romance']",['IN'],5.1
tm835958,"Martin Matte: La vie, la mort... eh la la..!",MOVIE,2019,Not Availavle,61,['comedy'],['CA'],6.5
tm883070,David Batra: Elephant in The Room,MOVIE,2020,Not Availavle,77,['comedy'],['SE'],5.9
ts230973,Arashi's Diary: Voyage,SHOW,2019,TV-Y7,30,"['documentation', 'music']",['JP'],7.8
tm679270,Evvarikee Cheppoddu,MOVIE,2019,Not Availavle,133,"['drama', 'romance']",['IN'],7.2
ts255823,The House Arrest of Us,SHOW,2020,TV-MA,26,"['comedy', 'romance']",['PH'],5.5
tm435295,Ave Maryam,MOVIE,2019,Not Availavle,74,"['romance', 'drama']",['ID'],6.9
tm678035,Uncle Naji in UAE,MOVIE,2019,PG-13,95,"['comedy', 'horror']",['AE'],5.0
tm958984,Voiceless,MOVIE,2020,Not Availavle,120,['thriller'],[],6.7
tm507191,Mayday Life,MOVIE,2019,Not Availavle,112,"['music', 'documentation']",['TW'],6.7
tm836501,Super Monsters: Vida's First Halloween,MOVIE,2019,Not Availavle,24,"['comedy', 'animation']",[],5.9
ts236850,Children of Adam,SHOW,2020,TV-14,40,"['drama', 'action']",['LB'],7.7
tm977772,40 Sticks,MOVIE,2020,Not Availavle,93,['thriller'],[],5.7
tm430120,Belmonte,MOVIE,2019,Not Availavle,75,"['drama', 'comedy', 'european']","['UY', 'MX', 'ES']",6.1
tm981770,An Unremarkable Christmas,MOVIE,2020,Not Availavle,83,"['comedy', 'drama']",['CO'],3.2
ts222512,Nailed It! France,SHOW,2019,TV-14,34,['reality'],[],6.5
tm878495,Kambili: The Whole 30 Yards,MOVIE,2020,Not Availavle,119,"['romance', 'comedy']",[],6.8
tm929614,GIMS: On the Record,MOVIE,2020,Not Availavle,96,"['music', 'documentation']",['FR'],6.8
ts233732,Mighty Little Bheem: Festival of Colors,SHOW,2020,Not Availavle,7,"['animation', 'comedy']",[],7.2
tm474405,Between Maybes,MOVIE,2019,Not Availavle,107,"['drama', 'romance']","['PH', 'JP']",6.2
tm454338,Alone/Together,MOVIE,2019,Not Availavle,103,"['romance', 'drama']",['PH'],6.6
tm885948,"Yours Sincerely, Kanan Gill",MOVIE,2020,Not Availavle,72,['comedy'],['IN'],7.1
ts235916,Ladies Up,SHOW,2020,Not Availavle,17,"['reality', 'comedy']",['IN'],4.3
tm912399,We Are One,MOVIE,2020,Not Availavle,86,['documentation'],['FR'],4.7
ts90696,In the Bosom of a Thorn,SHOW,2019,TV-14,46,['drama'],[],7.2
tm834608,Alelí,MOVIE,2019,Not Availavle,88,"['comedy', 'drama']",['UY'],6.3
tm925490,Ainu Mosir,MOVIE,2020,Not Availavle,84,['drama'],"['CN', 'JP', 'US']",6.6
tm476496,Bhai - Vyakti Ki Valli 2,MOVIE,2019,R,130,"['drama', 'comedy']",['IN'],7.6
tm947446,Finding Agnes,MOVIE,2020,Not Availavle,105,['drama'],['PH'],5.0
tm812783,Daniel Sosa: Maleducado,MOVIE,2019,Not Availavle,54,['comedy'],[],6.1
tm976519,The App That Stole Christmas,MOVIE,2020,PG,63,"['comedy', 'drama']",['US'],3.7
tm1005937,Sanitation Day,MOVIE,2020,Not Availavle,104,"['thriller', 'crime']",['NG'],3.3
tm822271,Crazy Awesome Teachers,MOVIE,2020,Not Availavle,101,"['comedy', 'drama']",['ID'],6.1
tm980439,Chico Bon Bon and the Very Berry Holiday,MOVIE,2020,G,25,"['animation', 'family']",[],5.7
ts215862,True Tunes,SHOW,2019,TV-Y7,3,"['family', 'animation']",['US'],8.0
tm1113921,In Vitro,MOVIE,2019,Not Availavle,27,[],[],7.7
tm816983,In Paradox,MOVIE,2019,Not Availavle,95,"['thriller', 'fantasy']",['KW'],5.0
tm461907,Rakkhosh,MOVIE,2019,Not Availavle,113,['horror'],['IN'],4.8
tm983849,Vir Das: Outside in - The Lockdown Special,MOVIE,2020,Not Availavle,50,['comedy'],[],6.4
ts103918,The Good Bandit,SHOW,2019,Not Availavle,44,"['comedy', 'crime', 'drama', 'family']",['CO'],7.8
tm854261,Leyla Everlasting,MOVIE,2020,Not Availavle,112,['comedy'],['TR'],3.7
tm464284,We Are Legends,MOVIE,2019,Not Availavle,108,['action'],['HK'],5.2
tm460149,My Stupid Boss 2,MOVIE,2019,Not Availavle,94,"['comedy', 'drama']",['ID'],6.6
tm878492,Fate of Alakada,MOVIE,2020,Not Availavle,114,['comedy'],['NG'],6.9
tm815438,Sab el-Burumbah,MOVIE,2019,Not Availavle,95,['comedy'],['EG'],5.6
tm472231,Si Doel the Movie 2,MOVIE,2019,Not Availavle,95,"['romance', 'drama']",['ID'],6.8
tm902993,Mama Drama,MOVIE,2020,Not Availavle,85,['drama'],['US'],6.3
tm462809,The Wedding Shaman,MOVIE,2019,Not Availavle,111,"['drama', 'romance']",['ID'],7.1
tm843408,She Is,MOVIE,2019,Not Availavle,106,['drama'],[],5.8
tm836077,Holy Expectations,MOVIE,2019,Not Availavle,89,['comedy'],['CO'],5.2
tm811954,Nenjamundu Nermaiyundu Odu Raja,MOVIE,2019,G,128,"['comedy', 'romance', 'drama']",['IN'],6.1
tm842976,Go! The Unforgettable Party,MOVIE,2019,Not Availavle,60,"['music', 'family']",['AR'],5.1
tm426634,The Day I Lost My Shadow,MOVIE,2019,Not Availavle,94,['drama'],"['LB', 'QA', 'SY', 'FR']",6.1
tm452578,Miranda Sings Live... Your Welcome,MOVIE,2019,Not Availavle,61,"['comedy', 'music']",['US'],5.4
tm921230,Story of Kale: When Someone's in Love,MOVIE,2020,Not Availavle,77,"['drama', 'romance']",['ID'],6.4
tm450129,Sakaling Maging Tayo,MOVIE,2019,Not Availavle,90,"['romance', 'comedy']",['PH'],7.0
tm810873,Thottappan,MOVIE,2019,Not Availavle,140,['drama'],['IN'],6.9
tm824566,Ibrahim: A Fate to Define,MOVIE,2019,Not Availavle,75,['documentation'],"['PS', 'DK', 'LB']",7.4
tm981675,Super Monsters: Santa's Super Monster Helpers,MOVIE,2020,Not Availavle,24,"['animation', 'family']",['US'],4.5
ts222362,Mighty Little Bheem: Diwali,SHOW,2019,Not Availavle,6,"['comedy', 'animation']",[],7.7
tm460199,High End Yaariyaan,MOVIE,2019,Not Availavle,140,"['romance', 'comedy', 'drama', 'family']",['IN'],5.4
tm463814,Edoardo Ferrario: Temi Caldi,MOVIE,2019,Not Availavle,65,['comedy'],['IT'],6.5
tm1080445,The Gray Man,MOVIE,2022,PG-13,128,"['thriller', 'action']","['US', 'CZ']",6.6
ts252861,Resident Evil,SHOW,2022,TV-MA,51,"['scifi', 'thriller', 'action', 'horror']",['US'],3.7
tm463762,RRR,MOVIE,2022,R,187,"['drama', 'action']",['IN'],8.0
tm305129,Sing 2,MOVIE,2021,PG,110,"['comedy', 'family', 'fantasy', 'music', 'drama', 'animation']",['US'],7.4
tm852360,The Man from Toronto,MOVIE,2022,PG-13,110,"['action', 'thriller', 'drama', 'romance', 'comedy']",['US'],5.8
tm1126268,Hustle,MOVIE,2022,R,117,"['drama', 'sport', 'comedy']",['US'],7.4
tm1020438,Spiderhead,MOVIE,2022,R,106,"['scifi', 'thriller', 'drama', 'action', 'crime']",['US'],5.4
ts271450,The Lincoln Lawyer,SHOW,2022,TV-MA,50,"['crime', 'drama', 'thriller']",['US'],7.7
ts277084,Man vs. Bee,SHOW,2022,TV-PG,11,"['comedy', 'family']",['GB'],6.8
tm1067148,The Sea Beast,MOVIE,2022,PG,115,"['comedy', 'family', 'fantasy', 'scifi', 'animation']",['US'],7.1
tm1226954,Girl in the Picture,MOVIE,2022,R,102,"['documentation', 'crime']",['US'],7.3
ts356995,How to Change Your Mind,SHOW,2022,TV-MA,54,['documentation'],['US'],8.2
ts269395,God's Favorite Idiot,SHOW,2022,TV-MA,27,"['comedy', 'fantasy']",['US'],5.7
ts353844,Keep Sweet: Pray and Obey,SHOW,2022,TV-MA,49,"['crime', 'documentation']",['US'],7.4
tm1143265,Incantation,MOVIE,2022,Not Availavle,111,['horror'],['TW'],6.2
tm957290,Umma,MOVIE,2022,PG-13,83,"['horror', 'drama']",['US'],4.6
ts306335,"Boo, Bitch",SHOW,2022,TV-14,25,"['scifi', 'comedy']",['US'],5.7
tm1043537,Operation Mincemeat,MOVIE,2022,PG-13,128,"['drama', 'war', 'history']","['GB', 'US']",6.6
ts215951,Midnight Mass,SHOW,2021,TV-MA,64,"['fantasy', 'horror', 'action', 'drama', 'scifi']",['US'],7.7
